InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
543475,21034,REX CASH+CARRY JUMBO SHOPPER,3,2023-01-11 17:10:00,1.35,13773.0,Finland
543475,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2023-01-11 18:53:00,1.61,13773.0,Finland
543461,23203,JUMBO BAG VINTAGE DOILY,4,2023-01-11 19:04:00,4.32,13766.0,United Kingdom
543164,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2023-01-11 19:12:00,3.43,13623.0,Denmark
543475,20725,LUNCH BAG RED RETROSPOT,18,2023-01-11 19:23:00,1.77,13773.0,Finland
C543454,22632,HAND WARMER RED POLKA DOT,-11,2023-01-11 19:25:00,1.96,13761.0,Channel Islands
C543792,71053,WHITE METAL LANTERN,-3,2023-01-11 19:32:00,3.53,13935.0,Netherlands
C543792,22745,POPPY'S PLAYHOUSE BEDROOM,-11,2023-01-11 19:35:00,2.04,13935.0,Netherlands
543475,22622,BOX OF VINTAGE ALPHABET BLOCKS,22,2023-01-11 19:46:00,9.55,13773.0,Finland
543195,22622,BOX OF VINTAGE ALPHABET BLOCKS,5,2023-01-12 08:47:00,9.83,13638.0,France
543195,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2023-01-12 09:29:00,3.98,13638.0,France
543663,21034,REX CASH+CARRY JUMBO SHOPPER,4,2023-01-12 09:34:00,1.32,13868.0,United Kingdom
543123,22752,SET 7 BABUSHKA NESTING BOXES,17,2023-01-12 10:22:00,8.04,13605.0,France
543195,22752,SET 7 BABUSHKA NESTING BOXES,16,2023-01-12 11:08:00,7.73,13638.0,France
543218,20725,LUNCH BAG RED RETROSPOT,14,2023-01-12 13:35:00,1.6,13647.0,Channel Islands
543195,22752,SET 7 BABUSHKA NESTING BOXES,17,2023-01-12 14:47:00,7.33,13638.0,France
543195,23298,SPACEBOY LUNCH BOX,4,2023-01-12 17:13:00,1.92,13638.0,France
543218,20725,LUNCH BAG RED RETROSPOT,2,2023-01-12 18:13:00,1.6,13647.0,Channel Islands
543123,22748,POPPY'S PLAYHOUSE KITCHEN,15,2023-01-12 19:33:00,2.05,13605.0,France
543195,22752,SET 7 BABUSHKA NESTING BOXES,24,2023-01-12 19:43:00,8.22,13638.0,France
543098,21034,REX CASH+CARRY JUMBO SHOPPER,2,2023-01-13 08:07:00,1.33,13593.0,United Kingdom
543491,84029E,RED WOOLLY HOTTIE WHITE HEART,20,2023-01-13 08:51:00,3.64,13782.0,United Kingdom
543765,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,17,2023-01-13 08:59:00,3.67,13921.0,United Kingdom
543230,23298,SPACEBOY LUNCH BOX,16,2023-01-13 09:07:00,2.04,13653.0,Switzerland
543230,22633,HAND WARMER UNION JACK,21,2023-01-13 10:11:00,1.92,13653.0,Switzerland
543230,23203,JUMBO BAG VINTAGE DOILY,6,2023-01-13 10:55:00,4.08,13653.0,Switzerland
543098,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,21,2023-01-13 12:09:00,3.59,13593.0,United Kingdom
543098,22748,POPPY'S PLAYHOUSE KITCHEN,10,2023-01-13 12:12:00,2.24,13593.0,United Kingdom
543479,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-01-13 12:50:00,2.2,13774.0,EIRE
543230,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23,2023-01-13 13:25:00,4.15,13653.0,Switzerland
543491,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-01-13 13:28:00,1.76,13782.0,United Kingdom
543491,71053,WHITE METAL LANTERN,7,2023-01-13 13:49:00,3.53,13782.0,United Kingdom
543230,20727,LUNCH BAG BLACK SKULL,19,2023-01-13 14:20:00,1.7,13653.0,Switzerland
543230,20727,LUNCH BAG BLACK SKULL,24,2023-01-13 14:25:00,1.64,13653.0,Switzerland
543765,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-01-13 14:54:00,2.77,13921.0,United Kingdom
543491,20725,LUNCH BAG RED RETROSPOT,15,2023-01-13 14:57:00,1.67,13782.0,United Kingdom
543098,23355,HOT WATER BOTTLE KEEP CALM,10,2023-01-13 15:58:00,4.77,13593.0,United Kingdom
543491,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2023-01-13 17:00:00,3.48,13782.0,United Kingdom
543230,84978,HANGING HEART JAR T-LIGHT HOLDER,7,2023-01-13 17:39:00,1.56,13653.0,Switzerland
543098,22748,POPPY'S PLAYHOUSE KITCHEN,16,2023-01-13 18:26:00,2.06,13593.0,United Kingdom
543491,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-01-13 19:01:00,4.19,13782.0,United Kingdom
543491,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,19,2023-01-13 19:04:00,2.82,13782.0,United Kingdom
543491,84978,HANGING HEART JAR T-LIGHT HOLDER,21,2023-01-13 19:22:00,1.43,13782.0,United Kingdom
543447,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-01-14 08:01:00,3.58,,United Kingdom
543582,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2023-01-14 08:19:00,1.62,13826.0,Switzerland
543374,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2023-01-14 09:01:00,0.57,13719.0,Germany
543093,21929,JUMBO BAG PINK VINTAGE PAISLEY,8,2023-01-14 09:02:00,2.19,13591.0,EIRE
543267,23203,JUMBO BAG VINTAGE DOILY,9,2023-01-14 09:17:00,4.45,13670.0,Austria
543374,84406B,CREAM CUPID HEARTS COAT HANGER,15,2023-01-14 09:46:00,2.94,13719.0,Germany
543329,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2023-01-14 10:08:00,4.14,13700.0,Germany
543374,23355,HOT WATER BOTTLE KEEP CALM,19,2023-01-14 10:56:00,5.31,13719.0,Germany
543447,23298,SPACEBOY LUNCH BOX,1,2023-01-14 11:48:00,1.85,13758.0,United Kingdom
543329,22633,HAND WARMER UNION JACK,9,2023-01-14 11:57:00,1.85,13700.0,Germany
543374,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2023-01-14 12:30:00,3.36,13719.0,Germany
543093,22622,BOX OF VINTAGE ALPHABET BLOCKS,18,2023-01-14 12:45:00,9.87,13591.0,EIRE
543374,23203,JUMBO BAG VINTAGE DOILY,21,2023-01-14 13:03:00,4.38,13719.0,Germany
543582,47566,PARTY BUNTING,7,2023-01-14 13:11:00,4.87,13826.0,Switzerland
543329,22632,HAND WARMER RED POLKA DOT,14,2023-01-14 13:49:00,1.95,13700.0,Germany
543267,84978,HANGING HEART JAR T-LIGHT HOLDER,7,2023-01-14 13:51:00,1.46,13670.0,Austria
543267,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2023-01-14 14:31:00,3.42,13670.0,Austria
543582,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2023-01-14 14:35:00,3.6,13826.0,Switzerland
543093,47566,PARTY BUNTING,22,2023-01-14 14:41:00,4.95,13591.0,EIRE
543267,22633,HAND WARMER UNION JACK,2,2023-01-14 15:15:00,1.87,13670.0,Austria
543374,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2023-01-14 15:17:00,3.58,13719.0,Germany
543717,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2023-01-14 15:32:00,3.46,13898.0,Switzerland
543267,22622,BOX OF VINTAGE ALPHABET BLOCKS,16,2023-01-14 15:32:00,10.65,13670.0,Austria
543329,84978,HANGING HEART JAR T-LIGHT HOLDER,22,2023-01-14 15:45:00,1.42,13700.0,Germany
543329,22752,SET 7 BABUSHKA NESTING BOXES,9,2023-01-14 16:04:00,7.42,13700.0,Germany
543582,23298,SPACEBOY LUNCH BOX,16,2023-01-14 16:23:00,2.08,13826.0,Switzerland
543582,20725,LUNCH BAG RED RETROSPOT,11,2023-01-14 16:47:00,1.62,13826.0,Switzerland
543093,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2023-01-14 18:25:00,3.66,13591.0,EIRE
543374,84406B,CREAM CUPID HEARTS COAT HANGER,7,2023-01-14 18:29:00,2.7,13719.0,Germany
543267,21034,REX CASH+CARRY JUMBO SHOPPER,17,2023-01-14 18:39:00,1.28,13670.0,Austria
543093,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-01-14 19:26:00,4.47,13591.0,EIRE
543447,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,2023-01-14 19:35:00,4.17,13758.0,United Kingdom
543582,84978,HANGING HEART JAR T-LIGHT HOLDER,13,2023-01-14 19:45:00,1.54,13826.0,Switzerland
543447,22752,SET 7 BABUSHKA NESTING BOXES,16,2023-01-14 19:59:00,7.94,13758.0,United Kingdom
543118,22745,POPPY'S PLAYHOUSE BEDROOM,15,2023-01-16 09:59:00,2.24,13601.0,Germany
543543,22633,HAND WARMER UNION JACK,19,2023-01-16 10:10:00,1.81,13806.0,United Kingdom
543543,84406B,CREAM CUPID HEARTS COAT HANGER,8,2023-01-16 10:43:00,2.96,13806.0,United Kingdom
543625,22632,HAND WARMER RED POLKA DOT,12,2023-01-16 11:52:00,1.89,13849.0,United Kingdom
543118,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2023-01-16 15:05:00,0.59,13601.0,Germany
543364,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2023-01-16 15:09:00,9.73,13715.0,United Kingdom
543118,21034,REX CASH+CARRY JUMBO SHOPPER,4,2023-01-16 15:32:00,1.32,13601.0,Germany
543118,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2023-01-16 16:28:00,3.49,13601.0,Germany
543364,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-01-16 17:19:00,1.8,13715.0,United Kingdom
543543,22633,HAND WARMER UNION JACK,1,2023-01-16 18:03:00,1.86,13806.0,United Kingdom
543543,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-01-16 18:05:00,3.43,13806.0,United Kingdom
543118,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-01-16 18:05:00,3.23,13601.0,Germany
543543,84406B,CREAM CUPID HEARTS COAT HANGER,22,2023-01-16 19:06:00,2.73,13806.0,United Kingdom
543355,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2023-01-17 08:47:00,3.35,13711.0,United Kingdom
543368,84978,HANGING HEART JAR T-LIGHT HOLDER,11,2023-01-17 10:15:00,1.54,13716.0,Austria
543355,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,13,2023-01-17 10:18:00,3.03,13711.0,United Kingdom
543444,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2023-01-17 12:30:00,4.04,13756.0,United Kingdom
543355,22622,BOX OF VINTAGE ALPHABET BLOCKS,7,2023-01-17 13:42:00,10.27,13711.0,United Kingdom
543397,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2023-01-17 13:46:00,3.81,13732.0,Belgium
543444,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,10,2023-01-17 13:52:00,3.95,13756.0,United Kingdom
C543560,84406B,CREAM CUPID HEARTS COAT HANGER,-2,2023-01-17 13:58:00,2.62,13814.0,Australia
543355,22622,BOX OF VINTAGE ALPHABET BLOCKS,16,2023-01-17 14:30:00,9.62,13711.0,United Kingdom
543355,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-01-17 14:42:00,2.1,13711.0,United Kingdom
C543560,20725,LUNCH BAG RED RETROSPOT,-7,2023-01-17 14:56:00,1.77,13814.0,Australia
543444,23355,HOT WATER BOTTLE KEEP CALM,18,2023-01-17 15:42:00,4.74,13756.0,United Kingdom
543355,84978,HANGING HEART JAR T-LIGHT HOLDER,13,2023-01-17 15:48:00,1.51,13711.0,United Kingdom
C543560,20725,LUNCH BAG RED RETROSPOT,-19,2023-01-17 15:51:00,1.75,13814.0,Australia
543355,21034,REX CASH+CARRY JUMBO SHOPPER,4,2023-01-17 16:17:00,1.2,13711.0,United Kingdom
543444,22752,SET 7 BABUSHKA NESTING BOXES,16,2023-01-17 16:22:00,7.83,13756.0,United Kingdom
C543560,22748,POPPY'S PLAYHOUSE KITCHEN,-10,2023-01-17 17:23:00,2.2,13814.0,Australia
543355,84406B,CREAM CUPID HEARTS COAT HANGER,13,2023-01-17 17:41:00,2.97,13711.0,United Kingdom
C543560,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-3,2023-01-17 18:12:00,4.44,13814.0,Australia
543444,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-01-17 18:15:00,2.27,13756.0,United Kingdom
C543560,20727,LUNCH BAG BLACK SKULL,-2,2023-01-17 19:04:00,1.58,13814.0,Australia
543206,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2023-01-18 08:02:00,2.63,13642.0,United Kingdom
543824,20725,LUNCH BAG RED RETROSPOT,7,2023-01-18 08:51:00,1.61,13953.0,Switzerland
543824,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2023-01-18 08:54:00,0.59,13953.0,Switzerland
543358,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-01-18 09:04:00,4.07,13712.0,Netherlands
543510,21212,PACK OF 72 RETROSPOT CAKE CASES,13,2023-01-18 10:05:00,0.59,13792.0,Spain
543824,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2023-01-18 11:53:00,4.29,13953.0,Switzerland
543646,22752,SET 7 BABUSHKA NESTING BOXES,12,2023-01-18 12:11:00,7.43,13860.0,United Kingdom
543510,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2023-01-18 13:00:00,4.31,13792.0,Spain
543646,21034,REX CASH+CARRY JUMBO SHOPPER,4,2023-01-18 13:22:00,0.0,13860.0,United Kingdom
543206,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,13,2023-01-18 13:35:00,3.87,13642.0,United Kingdom
543510,23355,HOT WATER BOTTLE KEEP CALM,12,2023-01-18 13:51:00,4.99,13792.0,Spain
543206,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2023-01-18 13:57:00,1.69,13642.0,United Kingdom
543358,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-01-18 14:15:00,3.42,13712.0,Netherlands
543824,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2023-01-18 14:27:00,2.64,13953.0,Switzerland
543646,22752,SET 7 BABUSHKA NESTING BOXES,15,2023-01-18 15:12:00,8.11,13860.0,United Kingdom
543510,22745,POPPY'S PLAYHOUSE BEDROOM,5,2023-01-18 15:34:00,2.15,13792.0,Spain
543646,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,21,2023-01-18 16:41:00,3.09,13860.0,United Kingdom
543510,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-01-18 17:19:00,3.23,13792.0,Spain
543681,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2023-01-18 17:24:00,4.1,13878.0,Netherlands
543824,23203,JUMBO BAG VINTAGE DOILY,23,2023-01-18 18:33:00,4.25,13953.0,Switzerland
543510,22633,HAND WARMER UNION JACK,7,2023-01-18 19:16:00,1.99,13792.0,Spain
543588,23298,SPACEBOY LUNCH BOX,1,2023-01-19 09:30:00,1.96,13829.0,United Kingdom
543588,21212,PACK OF 72 RETROSPOT CAKE CASES,14,2023-01-19 10:18:00,0.54,13829.0,United Kingdom
543684,22633,HAND WARMER UNION JACK,16,2023-01-19 10:21:00,1.85,13881.0,United Kingdom
543588,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2023-01-19 11:32:00,3.4,13829.0,United Kingdom
543588,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,2023-01-19 11:44:00,2.11,13829.0,United Kingdom
543588,23355,HOT WATER BOTTLE KEEP CALM,12,2023-01-19 13:29:00,5.16,13829.0,United Kingdom
543546,22633,HAND WARMER UNION JACK,16,2023-01-19 13:40:00,1.92,13808.0,United Kingdom
543588,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2023-01-19 15:45:00,2.57,13829.0,United Kingdom
543588,22632,HAND WARMER RED POLKA DOT,22,2023-01-19 16:13:00,1.92,13829.0,United Kingdom
543684,22633,HAND WARMER UNION JACK,4,2023-01-19 18:48:00,1.86,13881.0,United Kingdom
543547,84978,HANGING HEART JAR T-LIGHT HOLDER,13,2023-01-20 12:00:00,1.55,13808.0,United Kingdom
543706,23203,JUMBO BAG VINTAGE DOILY,5,2023-01-20 14:04:00,4.15,13893.0,France
543547,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2023-01-20 14:15:00,3.53,13808.0,United Kingdom
543547,21034,REX CASH+CARRY JUMBO SHOPPER,15,2023-01-20 18:54:00,1.31,13808.0,United Kingdom
543502,21212,PACK OF 72 RETROSPOT CAKE CASES,19,2023-01-21 09:10:00,0.55,13789.0,Germany
543375,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2023-01-21 09:14:00,0.54,13719.0,Germany
543596,21034,REX CASH+CARRY JUMBO SHOPPER,8,2023-01-21 09:22:00,1.3,13835.0,Germany
543207,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-01-21 10:10:00,4.57,13643.0,United Kingdom
543192,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,23,2023-01-21 11:51:00,2.93,13637.0,United Kingdom
543207,23203,JUMBO BAG VINTAGE DOILY,14,2023-01-21 12:58:00,4.15,13643.0,United Kingdom
543207,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2023-01-21 13:21:00,1.76,13643.0,United Kingdom
543701,22632,HAND WARMER RED POLKA DOT,11,2023-01-21 13:37:00,1.81,13891.0,Germany
543502,22633,HAND WARMER UNION JACK,14,2023-01-21 13:38:00,1.81,13789.0,Germany
543192,22622,BOX OF VINTAGE ALPHABET BLOCKS,13,2023-01-21 13:44:00,9.62,13637.0,United Kingdom
543596,71053,WHITE METAL LANTERN,7,2023-01-21 13:49:00,3.56,13835.0,Germany
543192,71053,WHITE METAL LANTERN,17,2023-01-21 14:04:00,3.41,13637.0,United Kingdom
543596,21929,JUMBO BAG PINK VINTAGE PAISLEY,23,2023-01-21 14:20:00,2.09,13835.0,Germany
543701,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2023-01-21 14:32:00,4.33,13891.0,Germany
543207,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-01-21 15:21:00,1.68,13643.0,United Kingdom
543596,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2023-01-21 15:54:00,3.63,13835.0,Germany
543502,47566,PARTY BUNTING,9,2023-01-21 16:13:00,4.99,13789.0,Germany
543596,23355,HOT WATER BOTTLE KEEP CALM,5,2023-01-21 16:29:00,5.26,13835.0,Germany
543207,22632,HAND WARMER RED POLKA DOT,16,2023-01-21 16:37:00,1.87,13643.0,United Kingdom
543596,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,9,2023-01-21 17:15:00,2.88,13835.0,Germany
543192,84406B,CREAM CUPID HEARTS COAT HANGER,9,2023-01-21 18:06:00,2.67,13637.0,United Kingdom
543701,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2023-01-21 18:09:00,3.44,13891.0,Germany
543375,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,23,2023-01-21 18:16:00,3.59,13719.0,Germany
543502,23355,HOT WATER BOTTLE KEEP CALM,22,2023-01-21 18:46:00,5.24,13789.0,Germany
543701,23355,HOT WATER BOTTLE KEEP CALM,7,2023-01-21 19:34:00,4.73,13891.0,Germany
543073,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2023-01-22 08:17:00,0.55,,United Kingdom
543361,20727,LUNCH BAG BLACK SKULL,10,2023-01-22 08:40:00,1.76,13713.0,Italy
543460,47566,PARTY BUNTING,6,2023-01-22 09:05:00,5.07,13766.0,United Kingdom
543460,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-01-22 09:58:00,3.58,13766.0,United Kingdom
543460,47566,PARTY BUNTING,9,2023-01-22 10:08:00,4.75,13766.0,United Kingdom
543460,23298,SPACEBOY LUNCH BOX,16,2023-01-22 10:40:00,2.02,13766.0,United Kingdom
543361,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-01-22 10:52:00,4.29,13713.0,Italy
543073,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2023-01-22 11:10:00,0.57,13578.0,United Kingdom
543698,22632,HAND WARMER RED POLKA DOT,21,2023-01-22 12:10:00,1.79,13890.0,Sweden
543361,84978,HANGING HEART JAR T-LIGHT HOLDER,11,2023-01-22 14:07:00,1.48,13713.0,Italy
543361,23355,HOT WATER BOTTLE KEEP CALM,13,2023-01-22 14:07:00,5.0,13713.0,Italy
543698,23298,SPACEBOY LUNCH BOX,7,2023-01-22 16:18:00,1.92,13890.0,Sweden
543361,22633,HAND WARMER UNION JACK,17,2023-01-22 16:34:00,1.8,13713.0,Italy
543460,71053,WHITE METAL LANTERN,18,2023-01-22 17:54:00,3.46,13766.0,United Kingdom
543073,21929,JUMBO BAG PINK VINTAGE PAISLEY,7,2023-01-22 18:16:00,2.2,13578.0,United Kingdom
543310,21929,JUMBO BAG PINK VINTAGE PAISLEY,15,2023-01-22 18:23:00,2.16,13689.0,Netherlands
543698,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,20,2023-01-22 18:35:00,2.82,13890.0,Sweden
543073,23355,HOT WATER BOTTLE KEEP CALM,24,2023-01-22 18:50:00,5.08,13578.0,United Kingdom
543252,20725,LUNCH BAG RED RETROSPOT,10,2023-01-23 08:19:00,1.65,13662.0,France
543252,20725,LUNCH BAG RED RETROSPOT,23,2023-01-23 08:45:00,1.58,13662.0,France
543252,21929,JUMBO BAG PINK VINTAGE PAISLEY,19,2023-01-23 08:52:00,2.23,13662.0,France
543564,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-01-23 09:06:00,4.12,13816.0,France
543252,22752,SET 7 BABUSHKA NESTING BOXES,23,2023-01-23 09:29:00,8.17,13662.0,France
543814,22632,HAND WARMER RED POLKA DOT,9,2023-01-23 10:11:00,1.82,13948.0,United Kingdom
543252,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2023-01-23 10:51:00,1.42,13662.0,France
543252,22745,POPPY'S PLAYHOUSE BEDROOM,17,2023-01-23 10:58:00,2.09,13662.0,France
543283,84978,HANGING HEART JAR T-LIGHT HOLDER,5,2023-01-23 11:16:00,1.47,13677.0,Netherlands
543283,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2023-01-23 12:15:00,1.66,13677.0,Netherlands
543564,22633,HAND WARMER UNION JACK,4,2023-01-23 16:27:00,1.82,13816.0,France
543564,20725,LUNCH BAG RED RETROSPOT,9,2023-01-23 16:36:00,1.69,13816.0,France
543564,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,18,2023-01-23 17:13:00,3.0,13816.0,France
543814,20725,LUNCH BAG RED RETROSPOT,21,2023-01-23 17:44:00,1.7,13948.0,United Kingdom
543564,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2023-01-23 17:48:00,0.54,13816.0,France
543564,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2023-01-23 17:54:00,1.82,13816.0,France
543814,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2023-01-23 18:13:00,2.42,13948.0,United Kingdom
543564,23355,HOT WATER BOTTLE KEEP CALM,6,2023-01-23 18:26:00,5.17,13816.0,France
543252,20725,LUNCH BAG RED RETROSPOT,6,2023-01-23 18:28:00,1.77,13662.0,France
543814,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2023-01-23 18:52:00,0.53,13948.0,United Kingdom
543252,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2023-01-23 19:37:00,1.69,13662.0,France
543257,84978,HANGING HEART JAR T-LIGHT HOLDER,8,2023-01-24 08:53:00,1.52,13664.0,United Kingdom
543537,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2023-01-24 09:01:00,3.23,13804.0,United Kingdom
543257,23298,SPACEBOY LUNCH BOX,23,2023-01-24 09:04:00,1.94,13664.0,United Kingdom
543467,22752,SET 7 BABUSHKA NESTING BOXES,15,2023-01-24 10:01:00,8.12,13769.0,United Kingdom
543257,22633,HAND WARMER UNION JACK,8,2023-01-24 10:22:00,1.96,13664.0,United Kingdom
543846,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2023-01-24 10:34:00,3.28,13965.0,Netherlands
543846,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2023-01-24 10:56:00,3.56,13965.0,Netherlands
543257,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2023-01-24 11:27:00,4.04,13664.0,United Kingdom
543257,22748,POPPY'S PLAYHOUSE KITCHEN,13,2023-01-24 12:39:00,2.0,13664.0,United Kingdom
543537,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-01-24 12:56:00,2.14,13804.0,United Kingdom
543537,23298,SPACEBOY LUNCH BOX,21,2023-01-24 13:56:00,1.94,13804.0,United Kingdom
543537,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2023-01-24 19:14:00,4.23,13804.0,United Kingdom
543537,21929,JUMBO BAG PINK VINTAGE PAISLEY,5,2023-01-24 19:28:00,1.99,13804.0,United Kingdom
543257,23355,HOT WATER BOTTLE KEEP CALM,7,2023-01-24 19:36:00,5.07,13664.0,United Kingdom
543846,21034,REX CASH+CARRY JUMBO SHOPPER,13,2023-01-24 19:37:00,1.32,13965.0,Netherlands
543257,22633,HAND WARMER UNION JACK,7,2023-01-24 19:47:00,1.93,13664.0,United Kingdom
543846,84406B,CREAM CUPID HEARTS COAT HANGER,10,2023-01-24 19:50:00,2.79,13965.0,Netherlands
543736,22752,SET 7 BABUSHKA NESTING BOXES,20,2023-01-25 08:07:00,7.68,13907.0,United Kingdom
543736,22748,POPPY'S PLAYHOUSE KITCHEN,9,2023-01-25 08:10:00,2.21,13907.0,United Kingdom
543278,84978,HANGING HEART JAR T-LIGHT HOLDER,22,2023-01-25 08:20:00,1.39,13674.0,Spain
543532,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2023-01-25 08:25:00,3.35,13801.0,Channel Islands
543819,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,16,2023-01-25 08:25:00,3.15,13950.0,United Kingdom
543245,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-01-25 08:37:00,2.56,13660.0,Germany
543294,22752,SET 7 BABUSHKA NESTING BOXES,8,2023-01-25 09:48:00,7.93,13681.0,EIRE
543736,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-01-25 09:53:00,2.73,13907.0,United Kingdom
543278,23203,JUMBO BAG VINTAGE DOILY,21,2023-01-25 10:12:00,4.33,13674.0,Spain
543294,71053,WHITE METAL LANTERN,4,2023-01-25 10:15:00,3.6,13681.0,EIRE
543532,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2023-01-25 10:28:00,1.69,13801.0,Channel Islands
543245,71053,WHITE METAL LANTERN,15,2023-01-25 10:56:00,3.66,13660.0,Germany
543532,84406B,CREAM CUPID HEARTS COAT HANGER,8,2023-01-25 11:00:00,2.81,13801.0,Channel Islands
543736,84406B,CREAM CUPID HEARTS COAT HANGER,7,2023-01-25 11:39:00,2.77,13907.0,United Kingdom
543819,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2023-01-25 11:41:00,3.51,13950.0,United Kingdom
543736,84978,HANGING HEART JAR T-LIGHT HOLDER,17,2023-01-25 12:00:00,1.45,13907.0,United Kingdom
543278,47566,PARTY BUNTING,15,2023-01-25 12:02:00,5.0,13674.0,Spain
543736,22633,HAND WARMER UNION JACK,6,2023-01-25 12:27:00,2.0,13907.0,United Kingdom
543294,71053,WHITE METAL LANTERN,15,2023-01-25 12:29:00,3.39,13681.0,EIRE
